,id,price,city,longitude,latitude,review_scores_rating,number_of_reviews,minimum_nights,security_deposit,cleaning_fee,accommodates,bathrooms,bedrooms,beds,property_type,room_type,availability_365,host_identity_verified,host_is_superhost,host_response_time,host_since,cancellation_policy,neighbourhood_cleansed,air_con,check_in,cooking,childcare,entertainment,luxury,nature,clothing,accessibility,safety,internet,comfort,essentials,pet_friendly,smoking
1978,16830438,29.0,Singapore,103.84833,1.28655,92.0,5,1,0.0,7.0,1,3.0,1.0,1.0,hostel,Hotel room,365,0,0,4.0,2016-03-18,2,Singapore River,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
1979,16830539,20.0,Singapore,103.84678000000001,1.28769,90.0,27,1,0.0,7.0,1,3.0,1.0,1.0,hostel,Hotel room,361,0,0,4.0,2016-03-18,2,Singapore River,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
1980,16830612,20.0,Singapore,103.84794000000001,1.28673,80.0,2,1,0.0,7.0,1,3.0,1.0,1.0,hostel,Hotel room,365,0,0,4.0,2016-03-18,2,Singapore River,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
1981,16830660,21.0,Singapore,103.84799,1.28829,90.0,10,1,0.0,7.0,1,3.0,1.0,1.0,hostel,Hotel room,365,0,0,4.0,2016-03-18,2,Singapore River,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
1982,16830746,29.0,Singapore,103.84683000000001,1.28787,100.0,2,1,0.0,7.0,1,3.0,1.0,1.0,hostel,Hotel room,365,0,0,4.0,2016-03-18,2,Singapore River,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
1983,16830915,29.0,Singapore,103.84796,1.28702,83.0,8,1,0.0,7.0,1,3.0,1.0,1.0,hostel,Hotel room,364,0,0,4.0,2016-03-18,2,Singapore River,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
1984,16831020,29.0,Singapore,103.84685999999999,1.28716,60.0,1,1,0.0,7.0,1,3.0,1.0,1.0,hostel,Hotel room,365,0,0,4.0,2016-03-18,2,Singapore River,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
1985,16831108,29.0,Singapore,103.84751999999999,1.2871,88.0,12,1,0.0,7.0,1,3.0,1.0,1.0,hostel,Hotel room,365,0,0,4.0,2016-03-18,2,Singapore River,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
1986,16833184,45.0,Singapore,103.85428,1.29671,100.0,1,1,0.0,15.0,5,3.0,1.0,5.0,apartment,Shared room,66,0,0,3.0,2017-01-18,3,Downtown Core,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1987,16846533,120.0,Singapore,103.83863000000001,1.29874,90.0,23,7,190.0,0.0,2,1.0,1.0,1.0,apartment,Entire home/apt,179,1,0,4.0,2017-01-12,2,Orchard,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1988,16848626,27.0,Singapore,103.93091,1.31387,,1,356,0.0,30.0,1,1.0,1.0,1.0,house,Private room,365,0,0,4.0,2016-03-18,2,Bedok,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
1989,16848828,120.0,Singapore,103.83639000000001,1.29774,88.0,12,6,190.0,0.0,2,1.0,1.0,1.0,,Hotel room,132,1,0,4.0,2017-01-12,2,River Valley,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
1990,16850703,120.0,Singapore,103.84040999999999,1.29587,97.0,39,5,1000.0,0.0,2,1.0,1.0,1.0,apartment,Entire home/apt,90,1,1,3.0,2014-11-13,2,River Valley,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1991,16857708,54.0,"Singapore, SG",103.82268,1.4404299999999999,,0,6,0.0,77.0,6,1.0,2.0,5.0,house,Private room,365,0,0,3.0,2017-01-19,2,Sembawang,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1992,16863370,32.0,Singapore,103.85274,1.2994299999999999,92.0,14,2,0.0,15.0,4,2.0,1.0,4.0,apartment,Shared room,334,0,0,4.0,2015-10-28,2,Rochor,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
1993,16865763,39.0,Singapore,103.84691,1.287,92.0,5,1,0.0,7.0,1,0.0,1.0,1.0,hostel,Hotel room,25,0,0,4.0,2016-03-18,2,Singapore River,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
1994,16881298,54.0,Singapore,103.82183,1.44096,80.0,2,7,0.0,70.0,2,1.0,1.0,1.0,house,Private room,365,0,0,3.0,2017-01-19,2,Sembawang,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1995,16891958,95.0,Singapore,103.86092,1.3054,95.0,213,1,0.0,35.0,2,1.0,1.0,1.0,apartment,Private room,160,0,0,4.0,2012-08-12,2,Kallang,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1996,16905663,119.0,Singapore,103.76495,1.29974,,0,1,0.0,0.0,2,1.0,1.0,1.0,apartment,Private room,0,1,0,0.0,2015-11-26,3,Clementi,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1997,16914032,115.0,Singapore,103.93693,1.31405,,0,3,0.0,35.0,2,1.0,1.0,2.0,apartment,Entire home/apt,0,1,0,0.0,2011-07-06,3,Bedok,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
1998,16932344,64.0,Singapore,103.83579,1.27583,60.0,2,2,0.0,0.0,2,1.0,1.0,1.0,apartment,Private room,0,0,0,0.0,2016-01-27,3,Bukit Merah,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
1999,16936558,240.0,Singapore,103.83431999999999,1.29726,92.0,83,3,500.0,120.0,4,2.0,2.0,3.0,apartment,Entire home/apt,125,0,0,2.0,2015-05-22,2,River Valley,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2000,16945653,29.0,Singapore,103.85257,1.29806,91.0,14,5,150.0,15.0,4,3.0,1.0,5.0,apartment,Shared room,365,0,0,4.0,2015-10-28,2,Rochor,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2001,16947051,56.0,Singapore,103.86015,1.31185,93.0,57,1,0.0,0.0,1,4.0,1.0,1.0,apartment,Private room,365,1,0,4.0,2014-02-09,2,Kallang,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2002,16964241,29.0,Singapore,103.84467,1.2828600000000001,86.0,36,1,0.0,0.0,12,6.0,1.0,10.0,hostel,Hotel room,365,0,0,4.0,2016-10-19,2,Outram,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2003,16966634,75.0,Singapore,103.87216,1.38583,97.0,24,2,150.0,30.0,2,1.0,1.0,2.0,house,Private room,251,1,1,3.0,2013-03-11,2,Serangoon,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2004,16977300,25.0,Singapore,103.82216,1.2879399999999999,,0,1,0.0,0.0,1,1.0,1.0,1.0,apartment,Shared room,0,0,0,0.0,2017-01-28,3,Bukit Merah,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2005,16981748,158.0,Singapore,103.83358,1.30388,88.0,31,1,0.0,0.0,4,1.0,1.0,2.0,apartment,Private room,343,0,0,3.0,2017-01-01,2,Orchard,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2006,16985394,561.0,Singapore,103.85829,1.31005,70.0,2,1,0.0,0.0,16,1.0,1.0,16.0,hostel,Private room,350,1,0,4.0,2016-04-03,2,Kallang,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2007,16989989,128.0,Singapore,103.91333,1.3205799999999999,99.0,93,4,0.0,55.0,3,1.0,1.0,1.0,apartment,Entire home/apt,315,0,1,4.0,2014-08-30,2,Bedok,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2008,16991336,107.0,Singapore,103.8334,1.3039100000000001,65.0,4,1,0.0,0.0,3,0.0,1.0,2.0,apartment,Private room,358,0,0,3.0,2017-01-01,2,Orchard,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2009,17004808,35.0,Singapore,103.82871999999999,1.3761,100.0,1,90,150.0,50.0,1,1.0,1.0,1.0,house,Private room,365,0,0,0.0,2015-05-11,2,Ang Mo Kio,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2010,17015281,50.0,bedok,103.94293,1.3181399999999999,95.0,4,2,0.0,8.0,3,2.0,1.0,1.0,apartment,Private room,0,0,0,4.0,2017-01-30,2,Bedok,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2011,17016908,186.0,Woodlands,103.77905,1.43106,96.0,79,2,0.0,70.0,8,2.0,3.0,4.0,apartment,Entire home/apt,206,1,1,4.0,2015-10-25,2,Woodlands,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2012,17037625,129.0,Singapore,103.83608000000001,1.2971,,0,100,148.0,25.0,2,2.0,1.0,1.0,apartment,Private room,181,0,0,0.0,2014-12-20,3,River Valley,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2013,17045399,130.0,Singapore,103.85316,1.2811700000000001,,0,180,300.0,60.0,5,2.0,1.0,2.0,apartment,Entire home/apt,91,1,0,0.0,2016-02-02,2,Downtown Core,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2014,17046048,50.0,Singapore,103.94337,1.32036,90.0,4,2,0.0,8.0,3,2.0,1.0,2.0,apartment,Private room,1,0,0,4.0,2017-01-30,2,Bedok,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
2015,17049465,135.0,Singapore,103.78372,1.33835,94.0,22,2,200.0,20.0,4,1.0,1.0,1.0,house,Private room,90,0,0,4.0,2017-01-23,3,Bukit Timah,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2016,17053896,124.0,Singapore,103.87923,1.31198,80.0,5,1,150.0,120.0,2,1.0,1.0,2.0,apartment,Private room,365,0,0,4.0,2014-12-30,2,Geylang,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2017,17084283,120.0,Singapore,103.84872,1.3020200000000002,91.0,38,90,0.0,30.0,2,1.0,1.0,1.0,apartment,Private room,180,0,0,1.0,2017-02-03,2,Rochor,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2018,17093761,40.0,Singapore,103.708,1.34921,91.0,68,5,0.0,15.0,2,1.0,1.0,2.0,apartment,Private room,157,1,0,4.0,2017-02-03,2,Jurong West,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2019,17103886,166.0,Singapore,103.83509000000001,1.30692,,0,1,0.0,14.0,3,1.0,1.0,1.0,apartment,Private room,0,1,0,4.0,2017-01-30,3,Orchard,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2020,17106212,136.0,Singapore,103.8371,1.2964,87.0,45,2,150.0,0.0,4,1.0,1.0,3.0,apartment,Entire home/apt,365,1,0,4.0,2017-01-01,2,River Valley,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2021,17110437,196.0,Singapore,103.85949000000001,1.3119399999999999,100.0,1,1,419.0,84.0,6,1.0,1.0,2.0,apartment,Entire home/apt,360,0,0,4.0,2014-09-09,2,Kallang,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022,17111127,120.0,Singapore,103.92565,1.32195,,0,30,2000.0,100.0,6,2.0,2.0,5.0,house,Entire home/apt,0,0,0,0.0,2017-02-04,2,Bedok,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2023,17112396,82.0,"Singapore, SG",103.82361999999999,1.4418600000000001,,0,7,0.0,91.0,2,1.0,1.0,1.0,house,Private room,365,0,0,3.0,2017-01-19,2,Sembawang,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2024,17122972,135.0,Singapore,103.78188,1.33875,92.0,56,2,200.0,20.0,4,1.0,1.0,1.0,house,Private room,88,0,0,4.0,2017-01-23,3,Bukit Timah,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2025,17123186,40.0,Singapore,103.882,1.31522,100.0,1,18,0.0,15.0,1,3.0,1.0,1.0,apartment,Private room,332,1,0,4.0,2016-10-04,2,Geylang,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2026,17123698,117.0,Singapore,103.85461,1.29615,93.0,126,2,280.0,40.0,6,3.0,1.0,4.0,apartment,Private room,230,0,0,4.0,2015-10-28,2,Downtown Core,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2027,17133592,238.0,Singapore,103.85205,1.31974,100.0,2,10,0.0,25.0,4,2.0,2.0,2.0,,Entire home/apt,365,0,0,4.0,2013-08-28,2,Novena,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
2028,17142437,45.0,Singapore,103.88031,1.3126200000000001,91.0,126,2,0.0,0.0,4,2.0,1.0,4.0,apartment,Private room,49,0,0,4.0,2015-05-11,2,Geylang,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2029,17145048,70.0,Singapore,103.88409,1.36043,60.0,3,100,150.0,20.0,2,1.0,1.0,1.0,apartment,Private room,0,0,0,0.0,2017-02-06,2,Hougang,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
2030,17163340,45.0,Singapore,103.70822,1.34666,,0,1,0.0,0.0,2,1.0,1.0,1.0,apartment,Private room,0,1,0,0.0,2016-03-17,3,Jurong West,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2031,17179470,50.0,Singapore,103.77436999999999,1.43268,90.0,6,30,1000.0,20.0,2,2.0,2.0,2.0,apartment,Private room,357,1,1,3.0,2014-11-17,2,Woodlands,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2032,17190987,48.0,Singapore,103.84685999999999,1.2871,,0,1,0.0,7.0,1,0.0,1.0,1.0,hostel,Hotel room,25,0,0,4.0,2016-03-18,2,Singapore River,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2033,17191773,110.0,Singapore,103.84153,1.28301,100.0,7,7,500.0,0.0,1,1.0,1.0,0.0,,Entire home/apt,34,1,1,4.0,2014-11-04,2,Outram,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
2034,17212644,75.0,Singapore,103.91275999999999,1.30624,,0,1,0.0,0.0,1,1.0,1.0,1.0,apartment,Private room,0,1,0,0.0,2012-10-23,3,Bedok,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2035,17228916,94.0,Singapore,103.85461,1.29615,91.0,63,2,280.0,40.0,4,3.0,1.0,2.0,house,Private room,237,0,0,4.0,2015-10-28,2,Downtown Core,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2036,17231060,101.0,Singapore,103.83436,1.30352,78.0,12,1,0.0,0.0,3,0.0,1.0,2.0,apartment,Private room,359,0,0,3.0,2016-09-29,2,Orchard,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2037,17257712,36.0,Singapore,103.85415,1.2954700000000001,95.0,9,1,0.0,15.0,1,2.5,1.0,5.0,house,Shared room,29,0,0,3.0,2017-01-18,3,Downtown Core,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
2038,17275135,100.0,Singapore,103.83844,1.30449,95.0,15,3,0.0,90.0,2,1.5,1.0,1.0,apartment,Private room,329,1,0,4.0,2014-01-17,2,Newton,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2039,17277763,105.0,Singapore,103.85461,1.29615,94.0,93,2,280.0,40.0,6,3.0,1.0,5.0,house,Private room,235,0,0,4.0,2015-10-28,2,Downtown Core,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2040,17302758,63.0,Singapore,103.72264,1.3454700000000002,60.0,4,3,140.0,10.0,3,1.5,1.0,2.0,apartment,Private room,365,0,0,4.0,2014-09-16,2,Jurong West,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2041,17309287,200.0,Singapore,103.82774,1.29488,94.0,7,6,200.0,85.0,4,3.0,2.0,3.0,apartment,Entire home/apt,32,0,0,4.0,2014-02-24,2,Tanglin,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2042,17325277,75.0,Singapore,103.90738,1.32049,20.0,1,1,0.0,0.0,2,1.0,1.0,1.0,house,Private room,0,0,0,0.0,2016-09-12,2,Bedok,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
2043,17332999,82.0,Singapore,103.8374,1.2963200000000001,100.0,8,1,0.0,40.0,2,1.0,1.0,1.0,apartment,Private room,0,1,0,0.0,2014-11-24,2,River Valley,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2044,17348884,50.0,Singapore,103.83306999999999,1.29645,,0,1,0.0,0.0,2,1.0,1.0,1.0,apartment,Private room,0,1,0,0.0,2015-10-01,3,River Valley,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2045,17371927,80.0,Singapore,103.86188,1.34543,86.0,48,2,0.0,0.0,2,1.0,1.0,1.0,house,Private room,326,0,0,4.0,2017-02-21,3,Serangoon,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
2046,17373997,140.0,Singapore,103.9052,1.31523,80.0,3,90,1396.0,70.0,3,2.0,3.0,3.0,apartment,Entire home/apt,358,0,0,0.0,2017-02-21,2,Geylang,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2047,17390721,98.0,Singapore,103.83768,1.27846,87.0,3,2,140.0,0.0,2,1.0,0.0,1.0,apartment,Entire home/apt,93,0,1,4.0,2015-06-06,2,Bukit Merah,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
2048,17391691,98.0,Singapore,103.83729,1.27709,94.0,62,2,140.0,0.0,2,1.0,0.0,1.0,apartment,Entire home/apt,69,0,1,4.0,2015-06-06,2,Bukit Merah,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
2049,17392067,98.0,Singapore,103.83775,1.27824,94.0,7,2,140.0,0.0,2,1.0,0.0,1.0,apartment,Entire home/apt,102,0,1,4.0,2015-06-06,2,Bukit Merah,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
2050,17399550,54.0,Singapore,103.9022,1.39444,96.0,74,3,0.0,0.0,2,1.0,1.0,1.0,apartment,Private room,88,1,1,4.0,2014-04-22,2,Sengkang,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2051,17408435,43.0,Singapore,103.85743000000001,1.31413,,0,10,0.0,0.0,2,1.0,1.0,1.0,apartment,Entire home/apt,122,1,0,2.0,2014-12-10,2,Kallang,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2052,17410029,219.0,Singapore,103.75986,1.38104,85.0,80,1,0.0,26.0,8,2.0,3.0,4.0,apartment,Entire home/apt,135,0,0,4.0,2016-10-24,2,Choa Chu Kang,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
2053,17410297,60.0,Singapore,103.91181999999999,1.3983700000000001,100.0,4,5,150.0,0.0,1,0.0,1.0,1.0,apartment,Private room,90,0,0,1.0,2015-08-03,2,Punggol,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2054,17414394,46.0,,103.85989000000001,1.31206,80.0,16,1,0.0,0.0,16,6.0,1.0,,hostel,Shared room,365,0,0,4.0,2017-02-23,2,Kallang,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2055,17416854,140.0,Singapore,103.88818,1.3148,93.0,133,2,150.0,55.0,6,1.0,1.0,1.0,apartment,Entire home/apt,75,1,0,4.0,2012-02-09,2,Geylang,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2056,17419282,351.0,Singapore,103.88325999999999,1.2999,100.0,5,90,3000.0,300.0,7,2.0,2.0,5.0,apartment,Private room,364,1,0,3.0,2015-06-18,2,Kallang,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2057,17453196,89.0,Singapore,103.81203000000001,1.26814,,0,1,0.0,0.0,1,1.0,0.0,1.0,apartment,Private room,0,0,0,0.0,2017-01-20,3,Bukit Merah,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2058,17454856,124.0,Singapore,103.85429,1.31382,88.0,58,2,0.0,20.0,6,2.0,2.0,2.0,house,Private room,263,0,0,4.0,2015-11-01,2,Kallang,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2059,17465227,200.0,Singapore,103.85398,1.31321,87.0,4,5,300.0,35.0,5,1.0,2.0,2.0,apartment,Entire home/apt,338,0,0,4.0,2015-03-16,2,Rochor,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
2060,17466955,180.0,Singapore,103.84825,1.32809,80.0,3,25,300.0,35.0,6,2.0,2.0,2.0,,Hotel room,302,0,0,4.0,2015-03-16,2,Novena,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
2061,17471289,175.0,Singapore,103.83853,1.2953,89.0,100,2,150.0,0.0,5,1.0,1.0,3.0,apartment,Entire home/apt,337,0,0,4.0,2016-03-05,2,River Valley,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2062,17483368,42.0,Singapore,103.86118,1.3083200000000001,90.0,2,18,0.0,15.0,1,3.0,1.0,1.0,apartment,Private room,365,1,0,4.0,2016-10-04,2,Kallang,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2063,17483524,122.0,Singapore,103.84619,1.3017299999999998,89.0,9,1,0.0,30.0,2,1.0,1.0,1.0,apartment,Private room,365,1,0,4.0,2015-09-06,2,Rochor,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2064,17488373,39.0,Singapore,103.86227,1.30892,100.0,1,18,0.0,15.0,1,3.0,1.0,0.0,apartment,Private room,365,1,0,4.0,2016-10-04,2,Kallang,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2065,17488498,98.0,Singapore,103.83855,1.27798,94.0,151,2,140.0,0.0,2,1.0,1.0,1.0,house,Entire home/apt,100,0,1,4.0,2014-12-22,2,Bukit Merah,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2066,17488629,98.0,Singapore,103.8369,1.2768,95.0,113,2,140.0,0.0,2,1.0,0.0,1.0,apartment,Entire home/apt,78,0,1,4.0,2014-12-22,2,Bukit Merah,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
2067,17488732,98.0,Singapore,103.83895,1.27646,95.0,118,2,140.0,0.0,2,1.0,0.0,1.0,apartment,Entire home/apt,106,0,1,4.0,2014-12-22,2,Bukit Merah,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
2068,17501404,110.0,Singapore,103.8538,1.31382,91.0,29,1,140.0,18.0,4,1.0,1.0,3.0,house,Private room,313,1,0,4.0,2015-01-12,2,Kallang,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
